"genome_id","genome_name","genome_quality","genome_status"
"470.16279","Acinetobacter baumannii NL_6","Good","WGS"
"470.16281","Acinetobacter baumannii UV_956","Good","WGS"
"470.16282","Acinetobacter baumannii UV_965","Good","WGS"
"470.16284","Acinetobacter baumannii UV_968","Good","WGS"
"470.16286","Acinetobacter baumannii UV_1036","Good","WGS"
"470.16290","Acinetobacter baumannii UV_1897","Good","WGS"
"470.16293","Acinetobacter baumannii 5_ax","Good","WGS"
"470.16294","Acinetobacter baumannii 10_n","Good","WGS"
"470.16295","Acinetobacter baumannii 12_ax","Good","WGS"
"470.16296","Acinetobacter baumannii 12_c","Good","WGS"
"470.16297","Acinetobacter baumannii 18_n","Good","WGS"
"470.16298","Acinetobacter baumannii 20_an","Good","WGS"
"470.16299","Acinetobacter baumannii 27_ax","Good","WGS"
"470.16300","Acinetobacter baumannii 38_an","Good","WGS"
"470.16303","Acinetobacter baumannii 45_c","Good","WGS"
"470.16308","Acinetobacter baumannii 73_ax","Good","WGS"
"470.16309","Acinetobacter baumannii 91_an","Good","WGS"
"470.16310","Acinetobacter baumannii 91_n","Good","WGS"
"470.16311","Acinetobacter baumannii 102_an","Good","WGS"
"470.16314","Acinetobacter baumannii 145_n","Good","WGS"
"470.16316","Acinetobacter baumannii 184_n","Good","WGS"
"470.16318","Acinetobacter baumannii 185_n","Good","WGS"
"470.16222","Acinetobacter baumannii BAL_208","Good","WGS"
"470.16224","Acinetobacter baumannii BAL_214","Good","WGS"
"470.16225","Acinetobacter baumannii BAL_215","Good","WGS"
"470.16228","Acinetobacter baumannii BAL_225","Good","WGS"
"470.16229","Acinetobacter baumannii BAL_224","Good","WGS"
"470.16230","Acinetobacter baumannii BAL_219","Good","WGS"
"470.16236","Acinetobacter baumannii BAL_244","Good","WGS"
"470.16237","Acinetobacter baumannii BAL_253","Good","WGS"
"470.16241","Acinetobacter baumannii BAL_266","Good","WGS"
"470.16243","Acinetobacter baumannii BAL_276","Good","WGS"
"470.16244","Acinetobacter baumannii BAL_283","Good","WGS"
"470.16245","Acinetobacter baumannii BAL_287","Good","WGS"
"470.16248","Acinetobacter baumannii BAL_298","Good","WGS"
"470.16250","Acinetobacter baumannii BAL_309","Good","WGS"
"470.16254","Acinetobacter baumannii BAL_321","Good","WGS"
"470.16256","Acinetobacter baumannii BAL_329","Good","WGS"
"470.16262","Acinetobacter baumannii BAL_340","Good","WGS"
"470.16263","Acinetobacter baumannii BAL_341","Good","WGS"
"470.16264","Acinetobacter baumannii BAL_346","Good","WGS"
"470.16266","Acinetobacter baumannii BAL_349","Good","WGS"
"470.16267","Acinetobacter baumannii BAL_353","Good","WGS"
"470.16271","Acinetobacter baumannii BAL_369","Good","WGS"
"470.16272","Acinetobacter baumannii BAL_372","Good","WGS"
"470.16274","Acinetobacter baumannii BAL_383","Good","WGS"
"470.16283","Acinetobacter baumannii UV_964","Good","WGS"
"470.16285","Acinetobacter baumannii UV_973","Good","WGS"
"470.16288","Acinetobacter baumannii UV_1174","Good","WGS"
"470.16289","Acinetobacter baumannii UV_1268","Good","WGS"
"470.16291","Acinetobacter baumannii 2_an","Good","WGS"
"470.16292","Acinetobacter baumannii 8_an","Good","WGS"
"470.16301","Acinetobacter baumannii 39_ax","Good","WGS"
"470.16302","Acinetobacter baumannii 45_ax","Good","WGS"
"470.16305","Acinetobacter baumannii 45_n","Good","WGS"
"470.16312","Acinetobacter baumannii 115_ax","Good","WGS"
"470.16313","Acinetobacter baumannii 110_n","Good","WGS"
"470.16317","Acinetobacter baumannii 127_an","Good","WGS"
"470.16320","Acinetobacter baumannii 187_c","Good","WGS"
"470.16321","Acinetobacter baumannii 209_n","Good","WGS"
"470.16322","Acinetobacter baumannii 212_c","Good","WGS"
"470.16323","Acinetobacter baumannii 221_c","Good","WGS"
"470.16324","Acinetobacter baumannii 228_an","Good","WGS"
"470.16325","Acinetobacter baumannii 230_ax","Good","WGS"
"470.16326","Acinetobacter baumannii 233_an","Good","WGS"
"470.16327","Acinetobacter baumannii 235_ax","Good","WGS"
"470.16328","Acinetobacter baumannii 238_an","Good","WGS"
"470.16329","Acinetobacter baumannii 245_ax","Good","WGS"
"470.16330","Acinetobacter baumannii 259_an","Good","WGS"
"470.16331","Acinetobacter baumannii 255_n","Good","WGS"
"470.16332","Acinetobacter baumannii 263_an","Good","WGS"
"470.16333","Acinetobacter baumannii 266_an","Good","WGS"
"470.16334","Acinetobacter baumannii 273_n","Good","WGS"
"470.16335","Acinetobacter baumannii 276_ax","Good","WGS"
"470.16336","Acinetobacter baumannii 277_ax","Good","WGS"
"470.16337","Acinetobacter baumannii 281_n","Good","WGS"
"470.16338","Acinetobacter baumannii 282_an","Good","WGS"
"470.16340","Acinetobacter baumannii 290_an","Good","WGS"
"470.16341","Acinetobacter baumannii 295_an","Good","WGS"
"470.16342","Acinetobacter baumannii 295_c","Good","WGS"
"470.16343","Acinetobacter baumannii 300_n","Good","WGS"
"470.16344","Acinetobacter baumannii 306_n","Good","WGS"
"470.16345","Acinetobacter baumannii 316_an","Good","WGS"
"470.16346","Acinetobacter baumannii 338_an","Good","WGS"
"470.16347","Acinetobacter baumannii 338_ax","Good","WGS"
"470.16348","Acinetobacter baumannii 341_c","Good","WGS"
"470.16349","Acinetobacter baumannii 344_an","Good","WGS"
"470.16350","Acinetobacter baumannii 350_n","Good","WGS"
"470.16351","Acinetobacter baumannii 354_n","Good","WGS"
"470.1742","Acinetobacter baumannii strain J10","Good","WGS"
"470.1743","Acinetobacter baumannii strain J1","Good","WGS"
"470.1744","Acinetobacter baumannii strain J5","Good","WGS"
"470.1745","Acinetobacter baumannii strain D78","Good","WGS"
"470.1746","Acinetobacter baumannii strain D30","Good","WGS"
"470.1748","Acinetobacter baumannii strain A92","Good","WGS"
"470.1749","Acinetobacter baumannii strain D81","Good","WGS"
"470.1750","Acinetobacter baumannii strain WM98","Good","WGS"
"470.1751","Acinetobacter baumannii strain D2","Good","WGS"
"470.1752","Acinetobacter baumannii strain A388","Good","WGS"
"470.1753","Acinetobacter baumannii strain RBH3","Good","WGS"
"470.1754","Acinetobacter baumannii strain D62","Good","WGS"
"470.1755","Acinetobacter baumannii strain J7","Good","WGS"
"470.1756","Acinetobacter baumannii strain A85","Good","WGS"
"470.1757","Acinetobacter baumannii strain D13","Good","WGS"
"470.1758","Acinetobacter baumannii strain 6772166","Good","WGS"
"470.1759","Acinetobacter baumannii strain G7","Good","WGS"
"470.1760","Acinetobacter baumannii strain A297","Good","WGS"
"470.1761","Acinetobacter baumannii strain A83","Good","WGS"
"470.1762","Acinetobacter baumannii strain D3208","Good","WGS"
"470.17908","Acinetobacter baumannii 5955","Good","Complete"
"470.17922","Acinetobacter baumannii 5761","Good","Complete"
"470.17923","Acinetobacter baumannii 5689","Good","Complete"
"470.17944","Acinetobacter baumannii 5634","Good","Complete"
"470.17958","Acinetobacter baumannii 22","Good","WGS"
"470.18043","Acinetobacter baumannii CCBH26619","Good","WGS"
"470.1770","Acinetobacter baumannii strain ORABSC","Good","WGS"
"470.1772","Acinetobacter baumannii strain ORAB23","Good","WGS"
"470.17904","Acinetobacter baumannii Z1","Good","Complete"
"470.17905","Acinetobacter baumannii HBYA24","Good","WGS"
"470.17906","Acinetobacter baumannii F46","Good","Complete"
"470.17907","Acinetobacter baumannii 6080","Good","Complete"
"470.17909","Acinetobacter baumannii 5840","Good","Complete"
"470.17910","Acinetobacter baumannii 5765","Good","Complete"
"470.17911","Acinetobacter baumannii 5767","Good","Complete"
"470.17912","Acinetobacter baumannii 5847","Good","Complete"
"470.17913","Acinetobacter baumannii 5768","Good","Complete"
"470.17914","Acinetobacter baumannii 5846","Good","Complete"
"470.17915","Acinetobacter baumannii 5839","Good","Complete"
"470.17916","Acinetobacter baumannii 5771","Good","Complete"
"470.17917","Acinetobacter baumannii 5779","Good","Complete"
"470.17918","Acinetobacter baumannii 5769","Good","Complete"
"470.17919","Acinetobacter baumannii 5773","Good","Complete"
"470.17920","Acinetobacter baumannii 5759","Good","Complete"
"470.17921","Acinetobacter baumannii 5740","Good","Complete"
"470.17924","Acinetobacter baumannii 5685","Good","Complete"
"470.17925","Acinetobacter baumannii 5736","Good","Complete"
"470.17926","Acinetobacter baumannii 5729","Good","Complete"
"470.17927","Acinetobacter baumannii 5732","Good","Complete"
"470.17928","Acinetobacter baumannii 5734","Good","Complete"
"470.17929","Acinetobacter baumannii 5741","Good","Complete"
"470.17930","Acinetobacter baumannii 5760","Good","Complete"
"470.17931","Acinetobacter baumannii 5745","Good","Complete"
"470.17932","Acinetobacter baumannii 5663","Good","Complete"
"470.17933","Acinetobacter baumannii 5656","Good","Complete"
"470.17934","Acinetobacter baumannii 5664","Good","Complete"
"470.17935","Acinetobacter baumannii 5683","Good","Complete"
"470.17936","Acinetobacter baumannii 5679","Good","Complete"
"470.17937","Acinetobacter baumannii 5672","Good","Complete"
"470.17938","Acinetobacter baumannii 5670","Good","Complete"
"470.17939","Acinetobacter baumannii 5671","Good","Complete"
"470.17940","Acinetobacter baumannii 5666","Good","Complete"
"470.17941","Acinetobacter baumannii 5669","Good","Complete"
"470.17942","Acinetobacter baumannii 5388","Good","Complete"
"470.17943","Acinetobacter baumannii 5626","Good","Complete"
"470.17945","Acinetobacter baumannii 5653","Good","Complete"
"470.17946","Acinetobacter baumannii 5651","Good","Complete"
"470.17947","Acinetobacter baumannii 11","Good","WGS"
"470.17948","Acinetobacter baumannii 2","Good","WGS"
"470.17949","Acinetobacter baumannii 28","Good","WGS"
"470.17950","Acinetobacter baumannii 37","Good","WGS"
"470.17951","Acinetobacter baumannii 15","Good","WGS"
"470.17952","Acinetobacter baumannii 26","Good","WGS"
"470.17953","Acinetobacter baumannii 27","Good","WGS"
"470.17954","Acinetobacter baumannii 24","Good","WGS"
"470.17955","Acinetobacter baumannii 31","Good","WGS"
"470.17956","Acinetobacter baumannii 25","Good","WGS"
"470.17957","Acinetobacter baumannii 17","Good","WGS"
"470.17959","Acinetobacter baumannii PF19","Good","WGS"
"470.17960","Acinetobacter baumannii PF07","Good","WGS"
"470.17961","Acinetobacter baumannii PF34","Good","WGS"
"470.17962","Acinetobacter baumannii CF260","Good","WGS"
"470.17963","Acinetobacter baumannii CN26","Good","WGS"
"470.17964","Acinetobacter baumannii CN35","Good","WGS"
"470.17965","Acinetobacter baumannii PF16","Good","WGS"
"470.17966","Acinetobacter baumannii PF20","Good","WGS"
"470.17967","Acinetobacter baumannii PF36","Good","WGS"
"470.17968","Acinetobacter baumannii PF18","Good","WGS"
"470.17969","Acinetobacter baumannii CF258","Good","WGS"
"470.17970","Acinetobacter baumannii CF254","Good","WGS"
"470.17971","Acinetobacter baumannii CF233","Good","WGS"
"470.17972","Acinetobacter baumannii CF234","Good","WGS"
"470.17973","Acinetobacter baumannii CF251","Good","WGS"
"470.17974","Acinetobacter baumannii RES-546","Good","WGS"
"470.17975","Acinetobacter baumannii DETAB-E108","Good","Complete"
"470.17976","Acinetobacter baumannii DETAB-E351","Good","Complete"
"470.17977","Acinetobacter baumannii DETAB-E159","Good","Complete"
"470.17978","Acinetobacter baumannii DETAB-P65","Good","Complete"
"470.17979","Acinetobacter baumannii DETAB-P90","Good","Complete"
"470.17980","Acinetobacter baumannii DETAB-E155","Good","Complete"
"470.17981","Acinetobacter baumannii DETAB-E51","Good","Complete"
"470.17982","Acinetobacter baumannii DETAB-P43","Good","Complete"
"470.17983","Acinetobacter baumannii DETAB-P24","Good","Complete"
"470.18039","Acinetobacter baumannii CCBH29255","Good","WGS"
"470.18040","Acinetobacter baumannii CCBH29253","Good","WGS"
"470.18041","Acinetobacter baumannii CCBH29224","Good","WGS"
"470.18042","Acinetobacter baumannii CCBH28561","Good","WGS"
"470.18050","Acinetobacter baumannii Ltt337","Good","WGS"
"470.18054","Acinetobacter baumannii Ltt326","Good","WGS"
"470.18058","Acinetobacter baumannii Ltt318","Good","WGS"
"470.18069","Acinetobacter baumannii Ltt233","Good","WGS"
"470.18071","Acinetobacter baumannii Ltt231","Good","WGS"
"470.18072","Acinetobacter baumannii Ltt230","Good","WGS"
"470.18078","Acinetobacter baumannii Ltt217","Good","WGS"
"470.18080","Acinetobacter baumannii Ltt210","Good","WGS"
"470.18081","Acinetobacter baumannii Ltt209","Good","WGS"
"470.18084","Acinetobacter baumannii Ltt112","Good","WGS"
"470.18085","Acinetobacter baumannii Ltt111","Good","WGS"
"470.18086","Acinetobacter baumannii Ltt107","Good","WGS"
"470.18089","Acinetobacter baumannii Ltt50","Good","WGS"
"470.18093","Acinetobacter baumannii Ltt44","Good","WGS"
"470.18100","Acinetobacter baumannii Ltt26","Good","WGS"
"470.18106","Acinetobacter baumannii Ltt11","Good","WGS"
"470.18108","Acinetobacter baumannii Ltt13","Good","WGS"
"470.18114","Acinetobacter baumannii Ltt1","Good","WGS"
"470.18117","Acinetobacter baumannii SDL32","Good","WGS"
"470.18044","Acinetobacter baumannii CCBH26501","Good","WGS"
"470.18045","Acinetobacter baumannii Ltt344","Good","WGS"
"470.18046","Acinetobacter baumannii Ltt343","Good","WGS"
"470.18047","Acinetobacter baumannii Ltt341","Good","WGS"
"470.18048","Acinetobacter baumannii Ltt338","Good","WGS"
"470.18049","Acinetobacter baumannii Ltt332","Good","WGS"
"470.18051","Acinetobacter baumannii Ltt335","Good","WGS"
"470.18052","Acinetobacter baumannii Ltt331","Good","WGS"
"470.18053","Acinetobacter baumannii Ltt330","Good","WGS"
"470.18055","Acinetobacter baumannii Ltt328","Good","WGS"
"470.18056","Acinetobacter baumannii Ltt325","Good","WGS"
"470.18057","Acinetobacter baumannii Ltt321","Good","WGS"
"470.18059","Acinetobacter baumannii Ltt306","Good","WGS"
"470.18060","Acinetobacter baumannii Ltt320","Good","WGS"
"470.18061","Acinetobacter baumannii Ltt240","Good","WGS"
"470.18062","Acinetobacter baumannii Ltt322","Good","WGS"
"470.18063","Acinetobacter baumannii Ltt242","Good","WGS"
"470.18064","Acinetobacter baumannii Ltt238","Good","WGS"
"470.18065","Acinetobacter baumannii Ltt237","Good","WGS"
"470.18066","Acinetobacter baumannii Ltt236","Good","WGS"
"470.18067","Acinetobacter baumannii Ltt235","Good","WGS"
"470.18068","Acinetobacter baumannii Ltt234","Good","WGS"
"470.18070","Acinetobacter baumannii Ltt232","Good","WGS"
"470.18073","Acinetobacter baumannii Ltt228","Good","WGS"
"470.18074","Acinetobacter baumannii Ltt229","Good","WGS"
"470.18075","Acinetobacter baumannii Ltt221","Good","WGS"
"470.18076","Acinetobacter baumannii Ltt220","Good","WGS"
"470.18077","Acinetobacter baumannii Ltt219","Good","WGS"
"470.18079","Acinetobacter baumannii Ltt215","Good","WGS"
"470.1808","Acinetobacter baumannii strain ORAB6b","Good","WGS"
"470.18082","Acinetobacter baumannii Ltt120","Good","WGS"
"470.18083","Acinetobacter baumannii Ltt119","Good","WGS"
"470.18087","Acinetobacter baumannii Ltt105","Good","WGS"
"470.18088","Acinetobacter baumannii Ltt109","Good","WGS"
"470.1809","Acinetobacter baumannii strain ORAB21","Good","WGS"
"470.18090","Acinetobacter baumannii Ltt118","Good","WGS"
"470.18091","Acinetobacter baumannii Ltt47","Good","WGS"
"470.18092","Acinetobacter baumannii Ltt49","Good","WGS"
"470.18094","Acinetobacter baumannii Ltt43","Good","WGS"
"470.18095","Acinetobacter baumannii Ltt41","Good","WGS"
"470.18096","Acinetobacter baumannii Ltt33","Good","WGS"
"470.18097","Acinetobacter baumannii Ltt37","Good","WGS"
"470.18098","Acinetobacter baumannii Ltt32","Good","WGS"
"470.18099","Acinetobacter baumannii Ltt23","Good","WGS"
"470.18101","Acinetobacter baumannii Ltt28","Good","WGS"
"470.18102","Acinetobacter baumannii Ltt27","Good","WGS"
"470.18103","Acinetobacter baumannii Ltt36","Good","WGS"
"470.18104","Acinetobacter baumannii Ltt15","Good","WGS"
"470.18105","Acinetobacter baumannii Ltt19","Good","WGS"
"470.18107","Acinetobacter baumannii Ltt14","Good","WGS"
"470.18109","Acinetobacter baumannii Ltt8","Good","WGS"
"470.18110","Acinetobacter baumannii Ltt9","Good","WGS"
"470.18111","Acinetobacter baumannii Ltt3","Good","WGS"
"470.18112","Acinetobacter baumannii Ltt5","Good","WGS"
"470.18113","Acinetobacter baumannii Ltt2","Good","WGS"
"470.18115","Acinetobacter baumannii Ltt7","Good","WGS"
"470.18116","Acinetobacter baumannii 6921","Good","WGS"
"470.18118","Acinetobacter baumannii SDL07","Good","WGS"
"470.18119","Acinetobacter baumannii SDL35","Good","WGS"
"470.18120","Acinetobacter baumannii SDL40","Good","WGS"
"470.18121","Acinetobacter baumannii 280820","Good","Complete"
"470.18122","Acinetobacter baumannii VB280821","Good","Complete"
"470.18123","Acinetobacter baumannii YpEcr0KRId_bin.2.MAG","Good","WGS"
"470.18521","Acinetobacter baumannii R_B2.MM","Good","WGS"
"470.18676","Acinetobacter baumannii strain AB2369","Good","Complete"
"470.18678","Acinetobacter baumannii strain KFMC_AB1911","Good","WGS"
"470.18679","Acinetobacter baumannii strain KFMC_AB1913","Good","WGS"
"470.18680","Acinetobacter baumannii strain KFMC_AB198","Good","WGS"
"470.18681","Acinetobacter baumannii strain KFMC_AB201","Good","WGS"
"470.18682","Acinetobacter baumannii strain KFMC_AB194","Good","WGS"
"470.18683","Acinetobacter baumannii strain KFMC_AB197","Good","WGS"
"470.18684","Acinetobacter baumannii strain KFMC_AB199","Good","WGS"
"470.18685","Acinetobacter baumannii strain KFMC_AB195","Good","WGS"
"470.18686","Acinetobacter baumannii strain KFMC_AB202","Good","WGS"
"470.18687","Acinetobacter baumannii strain KFMC_AB193","Good","WGS"
"470.18688","Acinetobacter baumannii strain KFMC_AB192","Good","WGS"
"470.18689","Acinetobacter baumannii strain KFMC_AB1912","Good","WGS"
"470.18690","Acinetobacter baumannii strain KFMC_AB204","Good","WGS"
"470.18691","Acinetobacter baumannii strain KFMC_AB203","Good","WGS"
"470.18692","Acinetobacter baumannii strain KFMC_AB196","Good","WGS"
"470.18693","Acinetobacter baumannii strain MCR003","Good","WGS"
"470.18694","Acinetobacter baumannii strain MSHR-A62","Good","WGS"
"470.18695","Acinetobacter baumannii strain CHSZNSAB23","Good","WGS"
"470.18696","Acinetobacter baumannii strain IY-BUK-16","Good","WGS"
"470.18697","Acinetobacter baumannii strain IY-BUK-17","Good","WGS"
"470.18698","Acinetobacter baumannii strain IY-BUK-15","Good","WGS"
"470.18699","Acinetobacter baumannii strain IY-BUK-14","Good","WGS"
"470.18700","Acinetobacter baumannii strain IY-BUK-11","Good","WGS"
"470.18701","Acinetobacter baumannii strain CHSZNSAB31","Good","WGS"
"470.18702","Acinetobacter baumannii strain IY-BUK-13","Good","WGS"
"470.18703","Acinetobacter baumannii strain IY-BUK-12","Good","WGS"
"470.18704","Acinetobacter baumannii strain IY-BUK3","Good","WGS"
"470.18705","Acinetobacter baumannii strain IY-BUK4","Good","WGS"
"470.18706","Acinetobacter baumannii strain IY-BUK6","Good","WGS"
"470.18707","Acinetobacter baumannii strain IY-BUK 1a","Good","WGS"
"470.18708","Acinetobacter baumannii strain U35","Good","WGS"
"470.18709","Acinetobacter baumannii strain 2021CK-01409","Good","Complete"
"470.18713","Acinetobacter baumannii strain 2021CK-01335","Good","Complete"
"470.18710","Acinetobacter baumannii strain 2021CK-01408","Good","Complete"
"470.18711","Acinetobacter baumannii strain 2021CK-01332","Good","Complete"
"470.18712","Acinetobacter baumannii strain 2021CK-01300","Good","Complete"
"470.18714","Acinetobacter baumannii strain 2021CK-01333","Good","Complete"
"470.18715","Acinetobacter baumannii strain AB105","Good","Complete"
"470.18717","Acinetobacter baumannii strain BHI2-bin.4","Good","WGS"
"470.18718","Acinetobacter baumannii strain BHI1-bin.3","Good","WGS"
"470.18719","Acinetobacter baumannii strain 2021CK-01407","Good","Complete"
"903889.3","Acinetobacter baumannii OIFC137","Good","WGS"
"903893.3","Acinetobacter baumannii OIFC143","Good","WGS"
"903894.3","Acinetobacter baumannii OIFC189","Good","WGS"
"903895.3","Acinetobacter baumannii Canada BC-5","Good","WGS"
"903896.3","Acinetobacter baumannii Naval-17","Good","WGS"
"903897.3","Acinetobacter baumannii Naval-18","Good","WGS"
"903898.3","Acinetobacter baumannii Naval-81","Good","WGS"
"903899.3","Acinetobacter baumannii IS-123","Good","WGS"
"903901.3","Acinetobacter baumannii OIFC074","Good","WGS"
"903902.3","Acinetobacter baumannii OIFC098","Good","WGS"
"903903.3","Acinetobacter baumannii OIFC180","Good","WGS"
"903904.3","Acinetobacter baumannii Naval-13","Good","WGS"
"903905.3","Acinetobacter baumannii IS-235","Good","WGS"
"903906.3","Acinetobacter baumannii IS-251","Good","WGS"
"903908.3","Acinetobacter baumannii Naval-72","Good","WGS"
"903909.3","Acinetobacter baumannii Naval-83","Good","WGS"
"903913.3","Acinetobacter baumannii WC-692","Good","WGS"
"903919.3","Acinetobacter baumannii WC-348","Good","WGS"
"903920.3","Acinetobacter baumannii Naval-113","Good","WGS"
"903921.3","Acinetobacter baumannii Naval-82","Good","WGS"
"903922.3","Acinetobacter baumannii Naval-2","Good","WGS"
"903923.3","Acinetobacter baumannii Naval-21","Good","WGS"
"903925.3","Acinetobacter baumannii WC-A-694","Good","WGS"
"903927.3","Acinetobacter baumannii Naval-57","Good","WGS"
"903931.3","Acinetobacter baumannii WC-A-92","Good","WGS"
"903936.3","Acinetobacter baumannii Naval-78","Good","WGS"
